timestamp,ecg_measurement,qrs_detected
1.130785600000000000e+07,1.994134902899999950e+00,0.000000000000000000e+00
1.131177600000000000e+07,1.999022483799999916e+00,0.000000000000000000e+00
1.131568400000000000e+07,2.013685226399999806e+00,0.000000000000000000e+00
1.131959600000000000e+07,2.038123130699999841e+00,0.000000000000000000e+00
1.132350000000000000e+07,2.052785873399999961e+00,0.000000000000000000e+00
1.132741200000000000e+07,2.062561035099999884e+00,0.000000000000000000e+00
1.133132400000000000e+07,2.072336196799999808e+00,0.000000000000000000e+00
1.133523600000000000e+07,2.091886520300000107e+00,0.000000000000000000e+00
1.133914800000000000e+07,2.116324424700000151e+00,0.000000000000000000e+00
1.134307600000000000e+07,2.135874986600000192e+00,0.000000000000000000e+00
1.134699600000000000e+07,2.145650148300000115e+00,0.000000000000000000e+00
1.135090800000000000e+07,2.160312890999999791e+00,0.000000000000000000e+00
1.135482800000000000e+07,2.179863214400000082e+00,0.000000000000000000e+00
1.135874800000000000e+07,2.204301118800000125e+00,0.000000000000000000e+00
1.136265200000000000e+07,2.228739023200000169e+00,0.000000000000000000e+00
1.136658000000000000e+07,2.233626603999999904e+00,0.000000000000000000e+00
1.137047600000000000e+07,2.233626603999999904e+00,0.000000000000000000e+00
1.137439600000000000e+07,2.248289346600000016e+00,0.000000000000000000e+00
1.137831600000000000e+07,2.267839670099999871e+00,0.000000000000000000e+00
1.138223600000000000e+07,2.292277574499999915e+00,0.000000000000000000e+00
1.138615600000000000e+07,2.272727251000000059e+00,0.000000000000000000e+00
1.139007600000000000e+07,2.267839670099999871e+00,0.000000000000000000e+00
1.139398800000000000e+07,2.272727251000000059e+00,0.000000000000000000e+00
1.139790800000000000e+07,2.282502412699999983e+00,0.000000000000000000e+00
1.140182800000000000e+07,2.282502412699999983e+00,0.000000000000000000e+00
1.140574800000000000e+07,2.272727251000000059e+00,0.000000000000000000e+00
1.140966000000000000e+07,2.248289346600000016e+00,0.000000000000000000e+00
1.141357200000000000e+07,2.228739023200000169e+00,0.000000000000000000e+00
1.141748400000000000e+07,2.209188699699999869e+00,0.000000000000000000e+00
1.142139600000000000e+07,2.165200471799999971e+00,0.000000000000000000e+00
1.142531600000000000e+07,2.106549262999999783e+00,0.000000000000000000e+00
1.142923600000000000e+07,2.033235549900000105e+00,0.000000000000000000e+00
1.143315200000000000e+07,1.969696998499999907e+00,0.000000000000000000e+00
1.143706800000000000e+07,1.920821094499999937e+00,0.000000000000000000e+00
1.144098400000000000e+07,1.867057704899999893e+00,0.000000000000000000e+00
1.144489600000000000e+07,1.803519058200000025e+00,0.000000000000000000e+00
1.144880800000000000e+07,1.744868040000000065e+00,0.000000000000000000e+00
1.145271200000000000e+07,1.700879812199999952e+00,0.000000000000000000e+00
1.145661200000000000e+07,1.652003860400000024e+00,0.000000000000000000e+00
1.146050800000000000e+07,1.627565956099999989e+00,0.000000000000000000e+00
1.146443600000000000e+07,1.598240470799999979e+00,0.000000000000000000e+00
1.146834800000000000e+07,1.568914985599999978e+00,0.000000000000000000e+00
1.147226800000000000e+07,1.554252147599999967e+00,0.000000000000000000e+00
1.147618800000000000e+07,1.559139728499999933e+00,0.000000000000000000e+00
1.148010800000000000e+07,1.564027404700000012e+00,0.000000000000000000e+00
1.148401200000000000e+07,1.559139728499999933e+00,0.000000000000000000e+00
1.148794000000000000e+07,1.554252147599999967e+00,0.000000000000000000e+00
1.149186800000000000e+07,1.554252147599999967e+00,0.000000000000000000e+00
1.149578800000000000e+07,1.568914985599999978e+00,0.000000000000000000e+00
1.149970800000000000e+07,1.588465309100000056e+00,0.000000000000000000e+00
1.150361200000000000e+07,1.598240470799999979e+00,0.000000000000000000e+00
1.150751600000000000e+07,1.598240470799999979e+00,0.000000000000000000e+00
1.151143200000000000e+07,1.608015632599999911e+00,0.000000000000000000e+00
1.151534000000000000e+07,1.632453536899999946e+00,0.000000000000000000e+00
1.151926800000000000e+07,1.647116279600000066e+00,0.000000000000000000e+00
1.152319600000000000e+07,1.656891441299999990e+00,0.000000000000000000e+00
1.152711600000000000e+07,1.656891441299999990e+00,0.000000000000000000e+00
1.153103600000000000e+07,1.666666602999999913e+00,0.000000000000000000e+00
1.153494800000000000e+07,1.691104650400000020e+00,0.000000000000000000e+00
1.153886400000000000e+07,1.710654973900000098e+00,0.000000000000000000e+00
1.154278000000000000e+07,1.720430135700000029e+00,0.000000000000000000e+00
1.154668400000000000e+07,1.720430135700000029e+00,0.000000000000000000e+00
1.155059200000000000e+07,1.715542554800000064e+00,0.000000000000000000e+00
1.155451200000000000e+07,1.725317716499999987e+00,0.000000000000000000e+00
1.155844000000000000e+07,1.739980459200000107e+00,0.000000000000000000e+00
1.156235200000000000e+07,1.749755620900000030e+00,0.000000000000000000e+00
1.156627200000000000e+07,1.749755620900000030e+00,0.000000000000000000e+00
1.157018800000000000e+07,1.739980459200000107e+00,0.000000000000000000e+00
1.157410400000000000e+07,1.739980459200000107e+00,0.000000000000000000e+00
1.157801600000000000e+07,1.744868040000000065e+00,0.000000000000000000e+00
1.158192000000000000e+07,1.749755620900000030e+00,0.000000000000000000e+00
1.158584000000000000e+07,1.744868040000000065e+00,0.000000000000000000e+00
1.158973600000000000e+07,1.739980459200000107e+00,0.000000000000000000e+00
1.159364000000000000e+07,1.749755620900000030e+00,0.000000000000000000e+00
1.159755600000000000e+07,1.779081106100000031e+00,0.000000000000000000e+00
1.160146800000000000e+07,1.774193525300000074e+00,0.000000000000000000e+00
1.160539600000000000e+07,1.769305944400000108e+00,0.000000000000000000e+00
1.160930800000000000e+07,1.769305944400000108e+00,0.000000000000000000e+00
1.161322800000000000e+07,1.774193525300000074e+00,0.000000000000000000e+00
1.161714800000000000e+07,1.779081106100000031e+00,0.000000000000000000e+00
1.162107200000000000e+07,1.779081106100000031e+00,0.000000000000000000e+00
1.162498000000000000e+07,1.788856267899999963e+00,0.000000000000000000e+00
1.162890000000000000e+07,1.774193525300000074e+00,0.000000000000000000e+00
1.163282800000000000e+07,1.779081106100000031e+00,0.000000000000000000e+00
1.163673200000000000e+07,1.783968686999999997e+00,0.000000000000000000e+00
1.164064400000000000e+07,1.798631429600000109e+00,0.000000000000000000e+00
1.164457200000000000e+07,1.803519058200000025e+00,0.000000000000000000e+00
1.164847600000000000e+07,1.793743848799999929e+00,0.000000000000000000e+00
1.165240400000000000e+07,1.788856267899999963e+00,0.000000000000000000e+00
1.165632400000000000e+07,1.798631429600000109e+00,0.000000000000000000e+00
1.166024400000000000e+07,1.803519058200000025e+00,0.000000000000000000e+00
1.166415600000000000e+07,1.798631429600000109e+00,0.000000000000000000e+00
1.166808400000000000e+07,1.788856267899999963e+00,0.000000000000000000e+00
1.167200800000000000e+07,1.788856267899999963e+00,0.000000000000000000e+00
1.167592400000000000e+07,1.798631429600000109e+00,0.000000000000000000e+00
1.167983600000000000e+07,1.813294315300000070e+00,0.000000000000000000e+00
1.168375600000000000e+07,1.813294315300000070e+00,0.000000000000000000e+00
1.168767600000000000e+07,1.803519058200000025e+00,0.000000000000000000e+00
1.169159600000000000e+07,1.803519058200000025e+00,0.000000000000000000e+00
1.169550400000000000e+07,1.808406638999999982e+00,0.000000000000000000e+00
1.169941200000000000e+07,1.823069476999999994e+00,0.000000000000000000e+00
1.170332400000000000e+07,1.832844638799999926e+00,0.000000000000000000e+00
1.170724800000000000e+07,1.832844638799999926e+00,0.000000000000000000e+00
1.171117600000000000e+07,1.837732219600000105e+00,0.000000000000000000e+00
1.171510000000000000e+07,1.852394962300000003e+00,0.000000000000000000e+00
1.171903200000000000e+07,1.871945285700000072e+00,0.000000000000000000e+00
1.172294800000000000e+07,1.881720447500000004e+00,0.000000000000000000e+00
1.172686800000000000e+07,1.871945285700000072e+00,0.000000000000000000e+00
1.173079200000000000e+07,1.867057704899999893e+00,0.000000000000000000e+00
1.173469200000000000e+07,1.876832866600000038e+00,0.000000000000000000e+00
1.173861600000000000e+07,1.886608028399999970e+00,0.000000000000000000e+00
1.174251600000000000e+07,1.896383190099999894e+00,0.000000000000000000e+00
1.174644000000000000e+07,1.901270771000000082e+00,0.000000000000000000e+00
1.175034000000000000e+07,1.911045932700000005e+00,0.000000000000000000e+00
1.175426400000000000e+07,1.925708675299999895e+00,0.000000000000000000e+00
1.175818400000000000e+07,1.950146675100000060e+00,0.000000000000000000e+00
1.176210400000000000e+07,1.964809417699999949e+00,0.000000000000000000e+00
1.176602400000000000e+07,1.969696998499999907e+00,0.000000000000000000e+00
1.176993600000000000e+07,1.959921836799999983e+00,0.000000000000000000e+00
1.177384800000000000e+07,1.964809417699999949e+00,0.000000000000000000e+00
1.177776800000000000e+07,1.974584579400000095e+00,0.000000000000000000e+00
1.178167600000000000e+07,1.969696998499999907e+00,0.000000000000000000e+00
1.178559600000000000e+07,1.950146675100000060e+00,0.000000000000000000e+00
1.178952000000000000e+07,1.915933513599999971e+00,0.000000000000000000e+00
1.179344400000000000e+07,1.891495609199999928e+00,0.000000000000000000e+00
1.179734800000000000e+07,1.881720447500000004e+00,0.000000000000000000e+00
1.180127200000000000e+07,1.871945285700000072e+00,0.000000000000000000e+00
1.180518800000000000e+07,1.852394962300000003e+00,0.000000000000000000e+00
1.180910800000000000e+07,1.832844638799999926e+00,0.000000000000000000e+00
1.181302800000000000e+07,1.803519058200000025e+00,0.000000000000000000e+00
1.181693200000000000e+07,1.798631429600000109e+00,0.000000000000000000e+00
1.182086000000000000e+07,1.803519058200000025e+00,0.000000000000000000e+00
1.182477200000000000e+07,1.803519058200000025e+00,0.000000000000000000e+00
1.182868400000000000e+07,1.798631429600000109e+00,0.000000000000000000e+00
1.183260400000000000e+07,1.798631429600000109e+00,0.000000000000000000e+00
1.183652000000000000e+07,1.808406638999999982e+00,0.000000000000000000e+00
1.184042000000000000e+07,1.818181896200000036e+00,0.000000000000000000e+00
1.184434000000000000e+07,1.813294315300000070e+00,0.000000000000000000e+00
1.184827200000000000e+07,1.808406638999999982e+00,0.000000000000000000e+00
1.185217200000000000e+07,1.803519058200000025e+00,0.000000000000000000e+00
1.185608400000000000e+07,1.803519058200000025e+00,0.000000000000000000e+00
1.186000400000000000e+07,1.808406638999999982e+00,0.000000000000000000e+00
1.186390000000000000e+07,1.823069476999999994e+00,0.000000000000000000e+00
1.186781600000000000e+07,1.871945285700000072e+00,0.000000000000000000e+00
1.187173600000000000e+07,1.984359741200000027e+00,0.000000000000000000e+00
1.187565200000000000e+07,2.184750795299999826e+00,0.000000000000000000e+00
1.187957200000000000e+07,2.497556209499999902e+00,0.000000000000000000e+00
1.188347600000000000e+07,2.834799575799999971e+00,0.000000000000000000e+00
1.188739600000000000e+07,3.191593408500000173e+00,0.000000000000000000e+00
1.189131600000000000e+07,3.465298175800000102e+00,0.000000000000000000e+00
1.189524400000000000e+07,3.523949146200000104e+00,0.000000000000000000e+00
1.189916400000000000e+07,3.313782930299999929e+00,0.000000000000000000e+00
1.190308000000000000e+07,2.898338317799999952e+00,0.000000000000000000e+00
1.190699600000000000e+07,2.375366687700000146e+00,0.000000000000000000e+00
1.191091600000000000e+07,1.876832866600000038e+00,0.000000000000000000e+00
1.191483600000000000e+07,1.510263919800000076e+00,0.000000000000000000e+00
1.191875600000000000e+07,1.300097703899999901e+00,0.000000000000000000e+00
1.192265200000000000e+07,1.217008829100000078e+00,0.000000000000000000e+00
1.192656800000000000e+07,1.241446733399999891e+00,1.000000000000000000e+00
1.193048400000000000e+07,1.324535727500000037e+00,0.000000000000000000e+00
1.193441200000000000e+07,1.441837787599999920e+00,0.000000000000000000e+00
1.193834000000000000e+07,1.564027404700000012e+00,0.000000000000000000e+00
1.194225200000000000e+07,1.661779022199999956e+00,0.000000000000000000e+00
1.194617200000000000e+07,1.705767393099999918e+00,0.000000000000000000e+00
1.195009200000000000e+07,1.735092878299999919e+00,0.000000000000000000e+00
1.195400400000000000e+07,1.759530782599999954e+00,0.000000000000000000e+00
1.195792400000000000e+07,1.793743848799999929e+00,0.000000000000000000e+00
1.196184400000000000e+07,1.813294315300000070e+00,0.000000000000000000e+00
1.196577200000000000e+07,1.823069476999999994e+00,0.000000000000000000e+00
1.196967600000000000e+07,1.823069476999999994e+00,0.000000000000000000e+00
1.197358800000000000e+07,1.832844638799999926e+00,0.000000000000000000e+00
1.197750000000000000e+07,1.852394962300000003e+00,0.000000000000000000e+00
1.198143200000000000e+07,1.871945285700000072e+00,0.000000000000000000e+00
1.198534800000000000e+07,1.876832866600000038e+00,0.000000000000000000e+00
1.198926800000000000e+07,1.876832866600000038e+00,0.000000000000000000e+00
1.199318000000000000e+07,1.886608028399999970e+00,0.000000000000000000e+00
1.199709600000000000e+07,1.906158351800000039e+00,0.000000000000000000e+00
1.200101600000000000e+07,1.920821094499999937e+00,0.000000000000000000e+00
1.200492800000000000e+07,1.930596256200000083e+00,0.000000000000000000e+00
1.200884800000000000e+07,1.930596256200000083e+00,0.000000000000000000e+00
1.201276800000000000e+07,1.935483837100000049e+00,0.000000000000000000e+00
1.201668400000000000e+07,1.950146675100000060e+00,0.000000000000000000e+00
1.202060000000000000e+07,1.964809417699999949e+00,0.000000000000000000e+00
1.202451200000000000e+07,1.964809417699999949e+00,0.000000000000000000e+00
1.202843200000000000e+07,1.964809417699999949e+00,0.000000000000000000e+00
1.203235200000000000e+07,1.964809417699999949e+00,0.000000000000000000e+00
1.203627200000000000e+07,1.984359741200000027e+00,0.000000000000000000e+00
1.204018800000000000e+07,2.008797645500000062e+00,0.000000000000000000e+00
1.204409200000000000e+07,2.028347968999999917e+00,0.000000000000000000e+00
1.204799600000000000e+07,2.008797645500000062e+00,0.000000000000000000e+00
1.205190000000000000e+07,2.018572807299999994e+00,0.000000000000000000e+00
1.205581200000000000e+07,2.033235549900000105e+00,0.000000000000000000e+00
1.205972400000000000e+07,2.057673454200000140e+00,0.000000000000000000e+00
1.206362800000000000e+07,2.072336196799999808e+00,0.000000000000000000e+00
1.206754000000000000e+07,2.077223777699999996e+00,0.000000000000000000e+00
1.207146000000000000e+07,2.086998939499999928e+00,0.000000000000000000e+00
1.207537200000000000e+07,2.101661682100000039e+00,0.000000000000000000e+00
1.207929200000000000e+07,2.130987405700000004e+00,0.000000000000000000e+00
1.208319600000000000e+07,2.155425310100000047e+00,0.000000000000000000e+00
1.208712400000000000e+07,2.179863214400000082e+00,0.000000000000000000e+00
1.209104400000000000e+07,2.184750795299999826e+00,0.000000000000000000e+00
1.209496400000000000e+07,2.214076280500000049e+00,0.000000000000000000e+00
1.209887600000000000e+07,2.248289346600000016e+00,0.000000000000000000e+00
1.210279600000000000e+07,2.272727251000000059e+00,0.000000000000000000e+00
1.210670000000000000e+07,2.262952089300000136e+00,0.000000000000000000e+00
1.211061200000000000e+07,2.262952089300000136e+00,0.000000000000000000e+00
1.211452400000000000e+07,2.267839670099999871e+00,0.000000000000000000e+00
1.211844400000000000e+07,2.282502412699999983e+00,0.000000000000000000e+00
1.212236400000000000e+07,2.287389993600000171e+00,0.000000000000000000e+00
1.212627600000000000e+07,2.277614831899999803e+00,0.000000000000000000e+00
1.213019600000000000e+07,2.262952089300000136e+00,0.000000000000000000e+00
1.213411600000000000e+07,2.253176927500000204e+00,0.000000000000000000e+00
1.213804400000000000e+07,2.248289346600000016e+00,0.000000000000000000e+00
1.214196400000000000e+07,2.238514184900000092e+00,0.000000000000000000e+00
1.214588400000000000e+07,2.204301118800000125e+00,0.000000000000000000e+00
1.214980400000000000e+07,2.155425310100000047e+00,0.000000000000000000e+00
1.215371600000000000e+07,2.101661682100000039e+00,0.000000000000000000e+00
1.215763600000000000e+07,2.057673454200000140e+00,0.000000000000000000e+00
1.216154800000000000e+07,2.003910064599999874e+00,0.000000000000000000e+00
1.216544400000000000e+07,1.940371513299999906e+00,0.000000000000000000e+00
1.216937600000000000e+07,1.867057704899999893e+00,0.000000000000000000e+00
1.217328000000000000e+07,1.808406638999999982e+00,0.000000000000000000e+00
1.217718000000000000e+07,1.769305944400000108e+00,0.000000000000000000e+00
1.218109200000000000e+07,1.720430135700000029e+00,0.000000000000000000e+00
1.218501600000000000e+07,1.686216926499999991e+00,0.000000000000000000e+00
1.218894000000000000e+07,1.637341117799999912e+00,0.000000000000000000e+00
1.219286400000000000e+07,1.622678375200000023e+00,0.000000000000000000e+00
1.219678000000000000e+07,1.598240470799999979e+00,0.000000000000000000e+00
1.220068400000000000e+07,1.583577728200000090e+00,0.000000000000000000e+00
1.220460400000000000e+07,1.568914985599999978e+00,0.000000000000000000e+00
1.220851600000000000e+07,1.554252147599999967e+00,0.000000000000000000e+00
1.221244400000000000e+07,1.549364566800000009e+00,0.000000000000000000e+00
1.221636800000000000e+07,1.559139728499999933e+00,0.000000000000000000e+00
1.222028400000000000e+07,1.578690147299999902e+00,0.000000000000000000e+00
1.222420400000000000e+07,1.583577728200000090e+00,0.000000000000000000e+00
1.222813200000000000e+07,1.583577728200000090e+00,0.000000000000000000e+00
1.223205600000000000e+07,1.593352890000000022e+00,0.000000000000000000e+00
1.223596800000000000e+07,1.608015632599999911e+00,0.000000000000000000e+00
1.223988400000000000e+07,1.632453536899999946e+00,0.000000000000000000e+00
1.224380400000000000e+07,1.652003860400000024e+00,0.000000000000000000e+00
1.224770800000000000e+07,1.656891441299999990e+00,0.000000000000000000e+00
1.225162800000000000e+07,1.661779022199999956e+00,0.000000000000000000e+00
1.225554800000000000e+07,1.676441764800000067e+00,0.000000000000000000e+00
1.225947600000000000e+07,1.695992231299999986e+00,0.000000000000000000e+00
1.226340000000000000e+07,1.700879812199999952e+00,0.000000000000000000e+00
1.226731200000000000e+07,1.700879812199999952e+00,0.000000000000000000e+00
1.227123200000000000e+07,1.700879812199999952e+00,0.000000000000000000e+00
1.227515200000000000e+07,1.715542554800000064e+00,0.000000000000000000e+00
1.227908000000000000e+07,1.739980459200000107e+00,0.000000000000000000e+00
1.228298800000000000e+07,1.754643201799999996e+00,0.000000000000000000e+00
1.228690400000000000e+07,1.749755620900000030e+00,0.000000000000000000e+00
1.229082400000000000e+07,1.739980459200000107e+00,0.000000000000000000e+00
1.229473600000000000e+07,1.739980459200000107e+00,0.000000000000000000e+00
1.229863600000000000e+07,1.754643201799999996e+00,0.000000000000000000e+00
1.230254800000000000e+07,1.769305944400000108e+00,0.000000000000000000e+00
1.230646800000000000e+07,1.764418363499999920e+00,0.000000000000000000e+00
1.231038000000000000e+07,1.764418363499999920e+00,0.000000000000000000e+00
1.231430000000000000e+07,1.769305944400000108e+00,0.000000000000000000e+00
1.231821200000000000e+07,1.783968686999999997e+00,0.000000000000000000e+00
1.232213200000000000e+07,1.798631429600000109e+00,0.000000000000000000e+00
1.232606000000000000e+07,1.793743848799999929e+00,0.000000000000000000e+00
1.232998000000000000e+07,1.788856267899999963e+00,0.000000000000000000e+00
1.233390000000000000e+07,1.793743848799999929e+00,0.000000000000000000e+00
1.233782000000000000e+07,1.803519058200000025e+00,0.000000000000000000e+00
1.234173600000000000e+07,1.808406638999999982e+00,0.000000000000000000e+00
1.234562800000000000e+07,1.803519058200000025e+00,0.000000000000000000e+00
1.234952400000000000e+07,1.798631429600000109e+00,0.000000000000000000e+00
1.235343600000000000e+07,1.793743848799999929e+00,0.000000000000000000e+00
1.235735600000000000e+07,1.803519058200000025e+00,0.000000000000000000e+00
1.236126800000000000e+07,1.813294315300000070e+00,0.000000000000000000e+00
1.236520000000000000e+07,1.808406638999999982e+00,0.000000000000000000e+00
1.236910000000000000e+07,1.798631429600000109e+00,0.000000000000000000e+00
1.237302800000000000e+07,1.798631429600000109e+00,0.000000000000000000e+00
1.237695200000000000e+07,1.808406638999999982e+00,0.000000000000000000e+00
1.238085200000000000e+07,1.823069476999999994e+00,0.000000000000000000e+00
1.238476800000000000e+07,1.827957057899999960e+00,0.000000000000000000e+00
1.238868000000000000e+07,1.827957057899999960e+00,0.000000000000000000e+00
1.239258800000000000e+07,1.818181896200000036e+00,0.000000000000000000e+00
1.239650000000000000e+07,1.832844638799999926e+00,0.000000000000000000e+00
1.240043200000000000e+07,1.857282543099999961e+00,0.000000000000000000e+00
1.240436000000000000e+07,1.862170123999999927e+00,0.000000000000000000e+00
1.240827200000000000e+07,1.857282543099999961e+00,0.000000000000000000e+00
1.241220000000000000e+07,1.847507381400000037e+00,0.000000000000000000e+00
1.241611200000000000e+07,1.852394962300000003e+00,0.000000000000000000e+00
1.242003200000000000e+07,1.867057704899999893e+00,0.000000000000000000e+00
1.242394400000000000e+07,1.871945285700000072e+00,0.000000000000000000e+00
1.242786400000000000e+07,1.862170123999999927e+00,0.000000000000000000e+00
1.243177600000000000e+07,1.847507381400000037e+00,0.000000000000000000e+00
1.243568800000000000e+07,1.857282543099999961e+00,0.000000000000000000e+00
1.243960800000000000e+07,1.871945285700000072e+00,0.000000000000000000e+00
1.244351600000000000e+07,1.881720447500000004e+00,0.000000000000000000e+00
1.244744000000000000e+07,1.871945285700000072e+00,0.000000000000000000e+00
1.245136000000000000e+07,1.871945285700000072e+00,0.000000000000000000e+00
1.245527600000000000e+07,1.886608028399999970e+00,0.000000000000000000e+00
1.245919200000000000e+07,1.915933513599999971e+00,0.000000000000000000e+00
1.246311600000000000e+07,1.930596256200000083e+00,0.000000000000000000e+00
1.246703200000000000e+07,1.925708675299999895e+00,0.000000000000000000e+00
1.247095200000000000e+07,1.920821094499999937e+00,0.000000000000000000e+00
1.247486400000000000e+07,1.935483837100000049e+00,0.000000000000000000e+00
1.247879200000000000e+07,1.959921836799999983e+00,0.000000000000000000e+00
1.248271200000000000e+07,1.974584579400000095e+00,0.000000000000000000e+00
1.248662400000000000e+07,1.979472160300000061e+00,0.000000000000000000e+00
1.249053600000000000e+07,1.979472160300000061e+00,0.000000000000000000e+00
1.249445600000000000e+07,1.994134902899999950e+00,0.000000000000000000e+00
1.249836400000000000e+07,2.013685226399999806e+00,0.000000000000000000e+00
1.250228400000000000e+07,2.013685226399999806e+00,0.000000000000000000e+00
1.250620000000000000e+07,1.999022483799999916e+00,0.000000000000000000e+00
1.251011200000000000e+07,1.969696998499999907e+00,0.000000000000000000e+00
1.251403200000000000e+07,1.955034255900000018e+00,0.000000000000000000e+00
1.251795200000000000e+07,1.950146675100000060e+00,0.000000000000000000e+00
1.252188000000000000e+07,1.940371513299999906e+00,0.000000000000000000e+00
1.252579600000000000e+07,1.911045932700000005e+00,0.000000000000000000e+00
1.252971200000000000e+07,1.876832866600000038e+00,0.000000000000000000e+00
1.253362400000000000e+07,1.847507381400000037e+00,0.000000000000000000e+00
1.253753600000000000e+07,1.842619800500000071e+00,0.000000000000000000e+00
1.254144800000000000e+07,1.842619800500000071e+00,0.000000000000000000e+00
1.254536000000000000e+07,1.837732219600000105e+00,0.000000000000000000e+00
1.254929200000000000e+07,1.818181896200000036e+00,0.000000000000000000e+00
1.255219600000000000e+07,1.808406638999999982e+00,0.000000000000000000e+00
1.255711600000000000e+07,1.818181896200000036e+00,0.000000000000000000e+00
1.256104800000000000e+07,1.827957057899999960e+00,0.000000000000000000e+00
1.256496000000000000e+07,1.832844638799999926e+00,0.000000000000000000e+00
1.256887600000000000e+07,1.818181896200000036e+00,0.000000000000000000e+00
1.257279600000000000e+07,1.818181896200000036e+00,0.000000000000000000e+00
1.257671200000000000e+07,1.827957057899999960e+00,0.000000000000000000e+00
1.258062400000000000e+07,1.827957057899999960e+00,0.000000000000000000e+00
1.258453200000000000e+07,1.813294315300000070e+00,0.000000000000000000e+00
1.258846000000000000e+07,1.798631429600000109e+00,0.000000000000000000e+00
1.259238800000000000e+07,1.803519058200000025e+00,0.000000000000000000e+00
1.259629600000000000e+07,1.862170123999999927e+00,0.000000000000000000e+00
1.260020800000000000e+07,1.994134902899999950e+00,0.000000000000000000e+00
1.260412400000000000e+07,2.209188699699999869e+00,0.000000000000000000e+00
1.260803600000000000e+07,2.502443790400000090e+00,0.000000000000000000e+00
1.261195200000000000e+07,2.859237480100000006e+00,0.000000000000000000e+00
1.261586800000000000e+07,3.216031312900000216e+00,0.000000000000000000e+00
1.261979600000000000e+07,3.494623660999999881e+00,0.000000000000000000e+00
1.262370000000000000e+07,3.509286403599999993e+00,0.000000000000000000e+00
1.262761200000000000e+07,3.260019540700000107e+00,0.000000000000000000e+00
1.263151600000000000e+07,2.829911994899999783e+00,0.000000000000000000e+00
1.263543600000000000e+07,2.311827898000000214e+00,0.000000000000000000e+00
1.263936000000000000e+07,1.842619800500000071e+00,0.000000000000000000e+00
1.264326400000000000e+07,1.490713596299999999e+00,0.000000000000000000e+00
1.264718000000000000e+07,1.270772218699999900e+00,0.000000000000000000e+00
1.265110000000000000e+07,1.207233667299999924e+00,0.000000000000000000e+00
1.265502000000000000e+07,1.241446733399999891e+00,1.000000000000000000e+00
1.265894800000000000e+07,1.348973631800000073e+00,0.000000000000000000e+00
1.266287200000000000e+07,1.466275691899999956e+00,0.000000000000000000e+00
1.266678800000000000e+07,1.564027404700000012e+00,0.000000000000000000e+00
1.267070000000000000e+07,1.642228698700000100e+00,0.000000000000000000e+00
1.267462400000000000e+07,1.700879812199999952e+00,0.000000000000000000e+00
1.267853200000000000e+07,1.754643201799999996e+00,0.000000000000000000e+00
1.268245200000000000e+07,1.783968686999999997e+00,0.000000000000000000e+00
1.268636400000000000e+07,1.783968686999999997e+00,0.000000000000000000e+00
1.269026800000000000e+07,1.788856267899999963e+00,0.000000000000000000e+00
1.269418800000000000e+07,1.798631429600000109e+00,0.000000000000000000e+00
1.269811200000000000e+07,1.818181896200000036e+00,0.000000000000000000e+00
1.270203600000000000e+07,1.832844638799999926e+00,0.000000000000000000e+00
1.270596000000000000e+07,1.842619800500000071e+00,0.000000000000000000e+00
1.270987200000000000e+07,1.842619800500000071e+00,0.000000000000000000e+00
1.271378400000000000e+07,1.857282543099999961e+00,0.000000000000000000e+00
1.271770400000000000e+07,1.871945285700000072e+00,0.000000000000000000e+00
1.272162000000000000e+07,1.891495609199999928e+00,0.000000000000000000e+00
1.272553200000000000e+07,1.891495609199999928e+00,0.000000000000000000e+00
1.272944800000000000e+07,1.886608028399999970e+00,0.000000000000000000e+00
1.273335600000000000e+07,1.891495609199999928e+00,0.000000000000000000e+00
1.273728000000000000e+07,1.906158351800000039e+00,0.000000000000000000e+00
1.274120000000000000e+07,1.920821094499999937e+00,0.000000000000000000e+00
1.274512000000000000e+07,1.925708675299999895e+00,0.000000000000000000e+00
1.274904000000000000e+07,1.930596256200000083e+00,0.000000000000000000e+00
1.275295200000000000e+07,1.935483837100000049e+00,0.000000000000000000e+00
1.275687200000000000e+07,1.955034255900000018e+00,0.000000000000000000e+00
1.276079200000000000e+07,1.969696998499999907e+00,0.000000000000000000e+00
1.276470400000000000e+07,1.979472160300000061e+00,0.000000000000000000e+00
1.276862400000000000e+07,1.984359741200000027e+00,0.000000000000000000e+00
1.277254400000000000e+07,1.994134902899999950e+00,0.000000000000000000e+00
1.277645600000000000e+07,2.023460388100000173e+00,0.000000000000000000e+00
1.278036400000000000e+07,2.052785873399999961e+00,0.000000000000000000e+00
1.278428400000000000e+07,2.067448616000000072e+00,0.000000000000000000e+00
1.278819600000000000e+07,2.072336196799999808e+00,0.000000000000000000e+00
1.279211600000000000e+07,2.077223777699999996e+00,0.000000000000000000e+00
1.279603600000000000e+07,2.096774101199999851e+00,0.000000000000000000e+00
1.279994000000000000e+07,2.111436843799999963e+00,0.000000000000000000e+00
1.280386800000000000e+07,2.126099824899999824e+00,0.000000000000000000e+00
1.280778800000000000e+07,2.140762567499999935e+00,0.000000000000000000e+00
1.281170000000000000e+07,2.150537729199999859e+00,0.000000000000000000e+00
1.281562000000000000e+07,2.174975633599999902e+00,0.000000000000000000e+00
1.281953200000000000e+07,2.204301118800000125e+00,0.000000000000000000e+00
1.282344400000000000e+07,2.223851442299999981e+00,0.000000000000000000e+00
